"exposure_num_minusSD_X","exposure_num_fullModel_X","exposure_num_plusSD_X","exposure_num_minusSD_Y","exposure_num_fullModel_Y","exposure_num_plusSD_Y","subtidal_primary_cover_minusSD_X","subtidal_primary_cover_fullModel_X","subtidal_primary_cover_plusSD_X","subtidal_primary_cover_minusSD_Y","subtidal_primary_cover_fullModel_Y","subtidal_primary_cover_plusSD_Y","day_BS_minusSD_X","day_BS_fullModel_X","day_BS_plusSD_X","day_BS_minusSD_Y","day_BS_fullModel_Y","day_BS_plusSD_Y","matrix_1_minusSD_X","matrix_1_fullModel_X","matrix_1_plusSD_X","matrix_1_minusSD_Y","matrix_1_fullModel_Y","matrix_1_plusSD_Y"
2.42211055276382,2.42211055276382,2.42211055276382,0.0459154065237306,0.0871418905157875,0.128368374507845,20.7500976403234,20.894472361809,21.0388470832947,0.278203985824896,0.347405348692055,0.416606711559215,348.477522539033,348.658291457286,348.83906037554,0.0111574550644957,0.0329347649756388,0.0547120748867819,12054.0092447523,12374.0801005025,12694.1509562527,-0.0161844503196897,0.00277122543055213,0.0217269011807939
2.4321608040201,2.4321608040201,2.4321608040201,0.0468417148195461,0.0886520347908502,0.130462354762154,21.2441475841406,21.391959798995,21.5397720138493,0.279304150479214,0.347419590903541,0.415535031327867,352.23201304241,352.412060301507,352.592107560605,0.0115171332654796,0.0335128484708756,0.0555085636762716,12341.0094648654,12668.7010552764,12996.3926456873,-0.016429516694631,0.0029047869745554,0.0222390906437418
2.44221105527638,2.44221105527638,2.44221105527638,0.0477491313509435,0.0901359156872161,0.132522700023489,21.7381975279579,21.8894472361809,22.0406969444039,0.280365350263554,0.347440628194241,0.414515906124928,355.986493713114,356.165829145729,356.345164578344,0.0118749913743038,0.0340813469625955,0.0562877025508873,12628.0096849786,12963.3220100503,13298.6343351219,-0.0166683654461962,0.00304149177385422,0.0227513489939046
2.45226130653266,2.45226130653266,2.45226130653266,0.048638083612634,0.0915935332048852,0.134548982797137,22.2322474717751,22.3869346733668,22.5416218749586,0.281388566127749,0.347468460564156,0.413548355000563,359.740964433599,359.91959798995,360.0982315463,0.0122310973804898,0.0346402604507986,0.0570494235211074,12915.0099050917,13257.9429648241,13600.8760245565,-0.0169010212551939,0.0031813398284486,0.0232637009120912
2.46231155778894,2.46231155778894,2.46231155778894,0.0495089599378847,0.0930248873438577,0.136540814749831,22.7262974155923,22.8844221105528,23.0425468055132,0.282374820606437,0.347503088013286,0.412631355420134,363.495425086123,363.673366834171,363.851308582219,0.0125855027897413,0.0351895889354849,0.0577936750812285,13202.0101252049,13552.563919598,13903.1177139911,-0.0171275091607094,0.00332433113833854,0.0237761714373865
2.47236180904523,2.47236180904523,2.47236180904523,0.050362112727931,0.0944299781041333,0.138497843480336,23.2203473594095,23.3819095477387,23.5434717360679,0.283325173762311,0.34754451054163,0.411763847320949,367.249875552805,367.427135678392,367.604395803979,0.0129382435347654,0.0357293324166543,0.0585204212985433,13489.010345318,13847.1848743719,14205.3594034257,-0.0173478545645779,0.00347046570352404,0.0242887859716259
2.48241206030151,2.48241206030151,2.48241206030151,0.0511978613684304,0.0958088054857123,0.140419749602994,23.7143973032268,23.8793969849246,24.0443966666225,0.284240718774821,0.347592728149189,0.410944737523558,371.004315715696,371.180904522613,371.35749332953,0.0132893407595264,0.036259490894307,0.0592296410290875,13776.0105654312,14141.8058291457,14507.6010928603,-0.0175620832358653,0.00361974352400509,0.0248015702838755
2.49246231155779,2.49246231155779,2.49246231155779,0.0520164948619898,0.0971613694885945,0.142306244115199,24.208447247044,24.3768844221106,24.5453215971771,0.285122576980762,0.347647740835963,0.410172904691165,374.758745456842,374.934673366834,375.110601276827,0.0136388014891755,0.0367800643684427,0.05992132724771,14063.0107855443,14436.4267839196,14809.8427822949,-0.0177702213153524,0.0037721645997817,0.0253145505149158
2.50251256281407,2.50251256281407,2.50251256281407,0.0528182742034773,0.0984876701127799,0.144157066022083,24.7024971908612,24.8743718592965,25.0462465277318,0.285971892400157,0.347709548601952,0.409447204803747,378.513164658354,378.688442211055,378.863719763757,0.0139866191963943,0.0372910528390617,0.0605954864817291,14350.0110056575,14731.0477386935,15112.0844717295,-0.017972295320019,0.00392772893085386,0.0258277531817268
2.51256281407035,2.51256281407035,2.51256281407035,0.0536037453031444,0.0997877073582686,0.145971669413393,25.1965471346784,25.3718592964824,25.5471714582864,0.286789825789718,0.347778151447156,0.408766477104594,382.267573202483,382.442211055276,382.61684890807,0.0143327742735595,0.0377924563061639,0.0612521383387682,14637.0112257706,15025.6686934673,15414.326161164,-0.0181683321475281,0.00408643651722159,0.0263412051819713
