"","ss10","ss11","ss12","ss13","ss15","ss16","ss17","ss19","ss22","ss23","ss24","ss25","ss26","ss27","ss28","ss29","ss30","ss31","ss32","ss33","ss34","ss35","ss36","ss37","ss47","ss48","ss49","ss50","ss52","ss53","ss54","ss55","ss6","ss61","ss63","ss66","ss67","ss68","ss69","ss7","ss77","ss78","ss79","ss8","ss80","ss9"
"ASV649",0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.728249202746069,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848,0.191154875119848
"ASV650",0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.71465471417742,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634,0.164308563187634
"ASV652",0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.719916432586574,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173,0.152648022740173
"ASV656",0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.702516201133523,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612,0.1298951477612
"ASV657",0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.733749141623778,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125,0.188038531042125
"ASV658",0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.731276516846393,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632,0.179825504577632
"ASV660",0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.71861084107172,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692,0.17355531523692
"ASV661",0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.717810020551878,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404,0.147161438133404
"ASV663",0.678252577701451,0.244156058590883,0.244156058590883,0.244156058590883,0.678252577701451,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.678252577701451,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883,0.244156058590883
"ASV666",0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.687037513293629,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.687037513293629,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394,0.194865594426394
"ASV667",0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.729965579002755,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303,0.176842076169303
"ASV670",0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.729895282353652,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686,0.15988545556686
"ASV671",0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.718869453414551,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016,0.159566712146016
"ASV672",0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.733160539897461,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241,0.155229374986241
"ASV674",0.729734936751417,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333,0.159132559518333
"ASV677",0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.719301577113045,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701,0.160735990280701
"ASV678",0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.981100231835099,0.061171522502866,0.061171522502866,0.061171522502866,0.647778132812605,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866,0.061171522502866
"ASV680",0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.724348274395619,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775,0.164058488746775
"ASV681",0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.725946606543887,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971,0.192857808812971
"ASV682",0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.736929282314116,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874,0.182531554900874
"ASV684",0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.73678095908407,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238,0.187597639106238
"ASV687",0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.72860579117596,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025,0.176048007378025
"ASV688",0.159398254850327,0.159398254850327,0.722535580082089,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327,0.159398254850327
"ASV690",0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.729787188263651,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883,0.188836189832883
"ASV691",0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.736666923976034,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697,0.206886495177697
"ASV693",0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.169138197389252,0.723172441008939,0.169138197389252,0.169138197389252,0.169138197389252
"ASV694",0.163771066225317,0.163771066225317,0.720799231739012,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317,0.163771066225317
"ASV696",0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.165883994150737,0.723912937674635,0.165883994150737
"ASV698",0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.735236481176516,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679,0.198071678344679
"ASV699",0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.167093314720023,0.722632229219015,0.167093314720023,0.167093314720023,0.167093314720023
"ASV700",0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.717399395262142,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823,0.153394287361823
"ASV701",0.723163849439529,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923,0.181978202741923
"ASV702",0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.727345168461108,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516,0.162054804011516
"ASV703",0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.717816864116663,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845,0.144161014166845
"ASV706",0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.162736474036752,0.728262582701065,0.162736474036752,0.162736474036752,0.162736474036752
"ASV707",0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.718407985671046,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836,0.164072026907836
