"","psi","p11","p10","PoO.0","PoO.1","PoO.2","PoO.3"
"ASV311",0.262559183421099,0.203558823819217,0.0185599428187105,0.159854332025364,0.720008692594099,0.972031838071476,0.997875599158108
"ASV312",0.362611644138123,0.147519914844125,0.0353013229239148,0.28190240017165,0.649914661411904,0.89774100116161,0.97647950298105
"ASV313",0.335510007945069,0.153100791219297,0.0254901912667472,0.248911380527945,0.696086101309974,0.940581047090365,0.990942292198799
"ASV314",0.0493873297368893,0.762770909079076,0.00862257863255787,0.00071136035885548,0.208337261421881,0.989825713842754,0.999972196139274
"ASV315",0.306160063275524,0.179462414315661,0.0243030541453313,0.207886869205988,0.69737859214562,0.952907405279383,0.994403257340405
"ASV316",0.279984054948529,0.19409185286627,0.0188411847709108,0.177287457355535,0.729919961736737,0.971342597778465,0.997653118899247
"ASV320",0.244815758205012,0.213911597886807,0.0177411931252473,0.142483706118555,0.714562350210159,0.974171424049926,0.998243308770495
"ASV321",0.313282261660755,0.170740741053185,0.0244869037924892,0.218896098962642,0.696846860283854,0.94963428026613,0.993575586137926
"ASV323",0.292795014479861,0.180848088030764,0.0191210106220101,0.1942877369231,0.731974337668883,0.968681045017792,0.997153348178349
"ASV324",0.301875266695231,0.176876322707142,0.0194652995211274,0.203694985594207,0.734670638085618,0.967712638268744,0.996927137824628
"ASV325",0.279921322889293,0.187033429299349,0.0187066708404411,0.181028291929286,0.72734475082968,0.96987410034627,0.997432801688574
"ASV327",0.273242963282117,0.206656825801801,0.0186533184358518,0.165723992980824,0.731346486138589,0.973894838085657,0.998047861275402
"ASV329",0.279281005614512,0.183814873010671,0.023240648248744,0.184398278108062,0.681526796454514,0.952953186425592,0.994811187278102
"ASV331",0.273963155515614,0.192652405669555,0.0187462699779321,0.173669973494606,0.724148156234517,0.970404814255924,0.997564272609133
"ASV332",0.273893372240664,0.191835855914314,0.018808704941013,0.174082615958874,0.722993206284482,0.969987823786997,0.997507573227004
"ASV333",0.325358450892129,0.175760160946014,0.0298644540439412,0.228257468299421,0.672000917904103,0.934175643150731,0.989930265737366
"ASV334",0.270297307049051,0.189396227992908,0.018288347585105,0.172548878909029,0.723407209544891,0.970416866344587,0.997575292588058
"ASV335",0.319798563443444,0.16411153852524,0.0246563490480883,0.228362300131649,0.696825151797896,0.946951002579931,0.992838424566925
"ASV337",0.272027571067647,0.187751983802888,0.018653425060645,0.174838042255211,0.720409229293407,0.969072823130656,0.997382504702391
"ASV338",0.284295078983657,0.194345679672002,0.0190561590326142,0.180370907716081,0.732093839645309,0.971373562749539,0.997632354811559
"ASV340",0.149083325495964,0.523922871352313,0.0380039262542572,0.0207935367399233,0.371680353116649,0.94278761766339,0.997826316825603
"ASV341",0.271365943036584,0.206781079517345,0.0186213696191004,0.164340509347956,0.72986332380744,0.973766623853212,0.998042932453236
"ASV342",0.243992327386934,0.217354606675658,0.0179529127173294,0.140421518685231,0.712784012393899,0.974160739793789,0.998257027157679
"ASV343",0.24133305864248,0.231879923760311,0.0179371955916844,0.132100551557565,0.715559336540096,0.976514174450983,0.998546961831686
"ASV344",0.267014102082156,0.185972051697843,0.0180900105091238,0.171883087601978,0.720189472232158,0.969620688312905,0.997479777233588
"ASV346",0.257362518507588,0.194086903896555,0.017888507472085,0.160716162188423,0.716865738435051,0.970994739326631,0.997745838046695
"ASV348",0.305042175690558,0.17598994436302,0.0240040341856222,0.208956267449784,0.696408296055447,0.952199254244555,0.994252428701772
"ASV349",0.282940728652545,0.169522447113292,0.0186268317548536,0.192977691911064,0.720019312826115,0.965104938734999,0.996649286581777
"ASV350",0.253700523238053,0.193577241855921,0.0181152075638708,0.158481514226297,0.710172230901992,0.969587333504551,0.997595011004303
"ASV352",0.311341999513467,0.172508506930187,0.0244683478062506,0.216258612513858,0.69636462303561,0.950154473302074,0.993727860062387
"ASV353",0.280019967499925,0.18448952495239,0.0189027753869992,0.182584500284151,0.723963280042368,0.968548381661186,0.997242004216278
"ASV354",0.316441012731269,0.163202713590152,0.0295014726137927,0.22884222310142,0.655639205124121,0.924330998003237,0.98740129569136
"ASV355",0.255991442825873,0.211926022326127,0.0179653234861265,0.150970115176435,0.723285153870865,0.974633806593824,0.998232593318273
"ASV357",0.257704445838752,0.210952334590746,0.0179503413338072,0.152596530613479,0.724812171568573,0.974699298526824,0.998228463831169
"ASV358",0.238256523652641,0.243183861130066,0.018006499678459,0.125246868805943,0.715020583925667,0.97776156461699,0.998703763420301
"ASV359",0.264545201801335,0.205148745246873,0.0187541818403467,0.160504251303285,0.720814537266305,0.972117898360989,0.997880553644178
"ASV360",0.286950320661525,0.187065551529499,0.0238328877947733,0.188590946852181,0.686581161839936,0.953803778319807,0.994887473336171
"ASV361",0.113932602048086,0.422663718104833,0.0115729849629249,0.0249830892621943,0.615700304234098,0.990116255117211,0.999840375088093
"ASV362",0.288906433671732,0.187258443480787,0.0189900514594969,0.187671848690184,0.73332034114825,0.970352407418642,0.997439585173424
"ASV367",0.258406545935772,0.205496628482031,0.0182911688249875,0.155907438548952,0.719420540616277,0.972673137799759,0.997980264023425
"ASV368",0.317949300055671,0.172395644131607,0.0244357274291875,0.221550327660612,0.702988998380842,0.951653109898036,0.993928293219385
"ASV369",0.29985336049357,0.189008240510433,0.0244994270127214,0.197487077759396,0.695457432825783,0.954937379313557,0.994940556079645
"ASV371",0.277035286385437,0.189385299458312,0.0190664364704326,0.177796077501037,0.722162691320798,0.96898507399267,0.99734419079988
"ASV373",0.267381036814204,0.19482018261089,0.0184355158294263,0.16767474444153,0.721855220350343,0.970958641039674,0.997683648568242
"ASV374",0.360825070822526,0.157019229070505,0.0354837955657843,0.273719517621801,0.656140607700049,0.906201847283801,0.979966088229904
"ASV375",0.269351363711619,0.195098477481641,0.0185299752903671,0.168974793205912,0.723028834099587,0.971026776501992,0.997681302400768
"ASV377",0.279030410217039,0.197747689147787,0.0188809117419981,0.174640677109083,0.730472844998627,0.971999531159413,0.997755992061471
"ASV378",0.310545731139301,0.170190233581388,0.0243077663825525,0.216968393247866,0.695222573332471,0.949440496771909,0.993572961170021
"ASV381",0.271775023499317,0.189259904084433,0.0183418085681198,0.173715195406363,0.724263870083516,0.970429032523092,0.997566963027637
"ASV383",0.20730120579773,0.295017817516399,0.0241493156459322,0.0897507845388319,0.625095968965724,0.96574779847134,0.997907014636416
"ASV386",0.277371468621282,0.200747093986427,0.0190143493846009,0.171905997339549,0.728999717847502,0.97211230655837,0.997791031502202
"ASV388",0.251111308063325,0.218753197085059,0.018219937191705,0.144535099664866,0.718246696300429,0.974659520955477,0.998279793111061
"ASV390",0.26288863960343,0.195991968566842,0.018404721811171,0.163869004938833,0.718153010418221,0.970697856257457,0.997683528108277
"ASV393",0.272931749098943,0.193853059865634,0.0188468863532968,0.172332454698433,0.722727034727442,0.97026499841058,0.997557918821383
"ASV394",0.307383943552569,0.148152232652306,0.0192354421511886,0.225280977243617,0.720563488927065,0.958100100385174,0.995092540023057
"ASV395",0.28041068929105,0.185262081501984,0.018604017263578,0.18231309508175,0.727851562525973,0.969770845650317,0.997408068026044
"ASV398",0.27887652778668,0.199884408117375,0.0186880159525814,0.173296238881793,0.733322806117792,0.973026019003483,0.997891208226958
"ASV399",0.31561385335154,0.181158279641087,0.0202221533694618,0.21210089235737,0.742636936557115,0.9686821089698,0.996992920823804
"ASV400",0.285738105500195,0.172479879408043,0.0189095507765084,0.193587198742743,0.721914276109717,0.965604270286184,0.99671685971252
"ASV401",0.274568409263846,0.183894698945938,0.0185327470899423,0.178714372823314,0.721968517624901,0.968737563027621,0.997302976203651
"ASV403",0.28172693749923,0.199829183560504,0.0189975771812006,0.175496740791842,0.732969370572927,0.972525599408039,0.997814107722379
"ASV407",0.2505819510915,0.209561928690546,0.0174927598187429,0.148290520676739,0.721653923163201,0.974751925326118,0.998263569428579
"ASV408",0.273878805748953,0.194575224686279,0.0189228361036255,0.172662319102292,0.723293066425248,0.970361262828015,0.997567297770824
"ASV409",0.260499624542153,0.203085522683935,0.0183039572647009,0.158560690597292,0.72032369472695,0.972377463145653,0.997925909606508
"ASV410",0.256021363668769,0.212781279885992,0.0182480205650413,0.150683643334474,0.720670829515714,0.974038403213563,0.99817048482211
"ASV412",0.265924062643622,0.201077734689789,0.0183914756813479,0.16339404083023,0.72403081650632,0.972408761357873,0.997892222476468
"ASV413",0.27025406924749,0.199665192811479,0.0183212690235376,0.167139723390273,0.728450945744967,0.972869482554957,0.997918128489858
"ASV414",0.280024689809596,0.197081085918376,0.0189446974757593,0.175742308539629,0.730468693660962,0.971790134131064,0.99772144890762
"ASV416",0.277748964267562,0.198858627684235,0.0188452640865337,0.173111590287703,0.730131910931672,0.972194369290741,0.997791746123609
"ASV417",0.339659847736548,0.163902283140762,0.0299729782619293,0.247769162765921,0.676340996178975,0.929861218637958,0.988250343901752
"ASV419",0.309174056505671,0.169811435935602,0.0243312022631281,0.21612468940156,0.69338763679049,0.948845925624644,0.993470043702705
"ASV421",0.323292779366846,0.167728189621524,0.0250143841485283,0.229087426256342,0.700081522120564,0.948281872894521,0.99310473242395
"ASV423",0.267922485632677,0.206759735329618,0.0188634995462651,0.162064733419918,0.72391576834074,0.972638699968118,0.997929302903311
"ASV424",0.281020559799406,0.203600386184651,0.0192773145188824,0.17307759129661,0.731343171101277,0.972531613074993,0.997833093922061
"ASV425",0.241414971954356,0.208265506403184,0.0175914693634078,0.142793295508052,0.709900284156339,0.972935123704021,0.998109952314772
"ASV428",0.267129656793595,0.221210877917424,0.0186804196203547,0.154111880814525,0.731076303451261,0.975940896360918,0.998350590220213
"ASV429",0.251599429883051,0.20613966462567,0.0177000404125447,0.150706880389401,0.71887913789885,0.973580669500252,0.998120486260224
"ASV432",0.284905359443837,0.198850585745494,0.0192322632465546,0.178415094140301,0.73324127582966,0.972060671215382,0.997734373063812
"ASV433",0.296570046581401,0.188499565507556,0.0238317858346994,0.194985535471826,0.697388028580233,0.956383191919767,0.995229591672042
"ASV434",0.243565553814563,0.208559191463898,0.0177238898111586,0.144144930316711,0.710958751538799,0.972916453521965,0.998097531253394
"ASV435",0.270792958165357,0.177753626921506,0.0185707207139457,0.179238858049988,0.713873010457031,0.966106523200366,0.996938651411076
"ASV436",0.265411616976083,0.20512875400617,0.0188875045299439,0.161169863065531,0.720329152189981,0.97185232643819,0.997844088469223
