PHYIDENT,REGION,SECTION,UNIT,SUBUNIT,ZONE,COMPONENT,BAR,BMU,BRE,CHB,CHB2,CHB3,CHB4,CHB5,CHB6,CHB7,DIA,FUC,GRA,HAL,HAL2,HAL3,HAL4,HAL5,HAL6,HAL7,MAC,MUS,NER,OYS,RED,RED2,RED3,RED4,RED5,RED6,RED7,SAL,SBR,SBR2,SBR3,SBR4,SBR5,SBR6,SBR7,SED,SUR,ULV,URC,VER,ZOS,FEAT_LEN,OBJECTID,SHAPE
05/04/2547/00,"5","4","2547",0,A,1,P,,,,,,C,,,,,P,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,C,,M,,205.0631,44099,
05/04/2547/00,"5","4","2547",0,A,1,P,,,,,,C,,,,,P,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,C,,M,,161.5370,44100,
05/04/2544/00,"5","4","2544",0,A,1,C,,,,,,C,,,,,P,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,C,P,M,,46.2292,44096,
05/04/2544/00,"5","4","2544",0,A,1,C,,,,,,C,,,,,P,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,C,P,M,,69.6409,44095,
05/04/2544/00,"5","4","2544",0,A,1,C,,,,,,C,,,,,P,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,C,P,M,,112.6664,44094,
05/04/2545/00,"5","4","2545",0,A,1,C,,,,,,C,,,,,P,,,,,,,,,,,C,,,,,P,,,,,,,,,,,,,,C,,M,,334.1715,44097,
05/04/2547/00,"5","4","2547",0,A,1,P,,,,,,C,,,,,P,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,C,,M,,197.8234,44101,
06/03/0152/00,"6","3","152",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,,826.2701,52369,
06/03/0151/00,"6","3","151",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,,558.4172,52368,
06/03/0150/00,"6","3","150",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,N,,432.8738,52367,
06/03/0149/00,"6","3","149",0,A,1,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,C,,N,,446.2511,52366,
06/03/0148/00,"6","3","148",0,A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,N,,230.2046,52365,
06/03/0147/00,"6","3","147",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,,443.5059,52364,
06/03/0147/00,"6","3","147",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,,37.1110,52363,
06/03/0146/00,"6","3","146",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,C,,N,,357.9992,52362,
06/03/0145/00,"6","3","145",0,A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,,596.7871,52361,
06/03/0144/00,"6","3","144",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,N,,2122.9236,52359,
06/03/0144/00,"6","3","144",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,N,,63.4753,52360,
06/03/0143/00,"6","3","143",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,P,,N,,350.0278,52358,
06/03/0142/00,"6","3","142",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,P,,N,,548.2958,52357,
06/03/0141/00,"6","3","141",0,A,1,P,,,,,,,,,,,P,,,,,,,,,C,,,,,,,P,,,,,,,,,,,,,,P,,N,P,1674.8410,52355,
06/03/0141/00,"6","3","141",0,A,1,P,,,,,,,,,,,P,,,,,,,,,C,,,,,,,P,,,,,,,,,,,,,,P,,N,P,57.3211,52356,
06/03/0153/00,"6","3","153",0,A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,,1616.4707,52370,
06/01/0179/00,"6","1","179",0,A,1,,,,,,,P,,,,,P,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,P,,M,,272.8252,47068,
06/01/0180/00,"6","1","180",0,A,1,P,,,,,,C,,,,,,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,P,,,M,,451.1131,47069,
06/01/0181/00,"6","1","181",0,A,1,C,,,,,,C,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,C,,P,M,,163.6945,47070,
06/01/0182/00,"6","1","182",0,A,1,C,,,,,,C,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,C,,C,M,,486.2073,47071,
06/01/0183/00,"6","1","183",0,A,1,P,,,,,,C,,,,,P,,,,,,,,,,,C,,,,,P,,,,,,,,,,,,,P,,P,M,,404.1361,47072,
06/01/0184/00,"6","1","184",0,A,1,C,,,,,,P,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,,P,M,,259.2428,47073,
06/01/0185/00,"6","1","185",0,A,1,P,,,,,,P,,,,,P,,,,,,,,,,,C,,,,,P,,,,,,,,,,,,,,P,,M,,314.3410,47074,
06/01/0186/00,"6","1","186",0,A,1,C,P,,,,,P,,,,,P,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,P,,P,M,,602.5934,47075,
06/01/0187/00,"6","1","187",0,A,1,C,,,,,,P,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,C,,P,N,,381.7611,47077,
06/01/0187/00,"6","1","187",0,A,1,C,,,,,,P,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,C,,P,N,,202.1356,47076,
06/01/0188/00,"6","1","188",0,A,1,C,,,,,,P,,,,,P,,,,,,,,,,,C,,,,,P,,,,,,,,,,,,,,,C,M,,415.9671,47078,
06/01/0188/00,"6","1","188",0,A,1,C,,,,,,P,,,,,P,,,,,,,,,,,C,,,,,P,,,,,,,,,,,,,,,C,M,,161.0332,47079,
06/01/0189/00,"6","1","189",0,A,1,C,,,,,,P,,,,,,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,,P,M,,327.3130,47080,
06/01/0190/00,"6","1","190",0,A,1,C,,,,,,P,,,,,,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,,P,M,,185.5767,47081,
06/01/0191/00,"6","1","191",0,A,1,C,,,,,,C,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,C,,P,M,,416.1910,47082,
06/01/0191/00,"6","1","191",0,A,1,C,,,,,,C,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,C,,P,M,,323.7731,47083,
06/03/0154/00,"6","3","154",0,A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,,323.8561,52371,
06/03/0155/00,"6","3","155",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,N,,656.8924,52372,
06/03/0156/00,"6","3","156",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,538.8573,52373,
06/03/0157/00,"6","3","157",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,395.4490,52374,
06/03/0160/00,"6","3","160",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,757.1423,52379,
06/03/0186/00,"6","3","186",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,P,,N,,205.9026,52414,
06/03/0187/00,"6","3","187",0,A,1,P,,,,,,,,,,,P,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,P,,N,,345.7196,52415,
06/03/0185/00,"6","3","185",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,M,,483.3367,52411,
06/03/0175/00,"6","3","175",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,N,,331.8465,52398,
06/03/0191/00,"6","3","191",0,A,1,P,,,,,,,,,,,P,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,P,,M,,364.4726,52420,
06/03/0176/00,"6","3","176",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,P,,M,,183.6232,52399,
06/03/0185/00,"6","3","185",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,M,,488.6257,52413,
06/03/0177/00,"6","3","177",0,A,1,C,,,,,,,,,,,P,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,M,,380.9279,52400,
06/03/0174/00,"6","3","174",0,A,1,C,,,,,,,,,,,P,,,,,,,,,P,,P,,,,,P,,,,,,,,,,,,,,,,M,,161.1201,52397,
06/03/0185/00,"6","3","185",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,M,,70.5472,52410,
06/03/0185/00,"6","3","185",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,M,,284.2360,52412,
06/03/0184/00,"6","3","184",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,P,,,,,,P,,,,,,,,,,,,,,,,M,,252.3803,52408,
06/03/0190/00,"6","3","190",0,A,1,C,,,,,,,,,,,P,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,P,,M,,248.1304,52419,
06/03/0184/00,"6","3","184",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,P,,,,,,P,,,,,,,,,,,,,,,,M,,35.7805,52409,
06/03/0178/00,"6","3","178",0,A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,,210.7174,52401,
06/03/0179/00,"6","3","179",0,A,1,C,,,,,,,,,,,P,,,,,,,,,P,P,,,,,,P,,,,,,,,,,,,,,P,,M,,408.1056,52402,
06/03/0179/00,"6","3","179",0,A,1,C,,,,,,,,,,,P,,,,,,,,,P,P,,,,,,P,,,,,,,,,,,,,,P,,M,,141.2801,52403,
06/03/0180/00,"6","3","180",0,A,1,C,,,,,,,,,,,P,,,,,,,,,P,,,,,,,P,,,,,,,,,,,,,,P,,M,,419.6055,52404,
06/03/0181/00,"6","3","181",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,P,,M,,353.8861,52405,
06/03/0201/00,"6","3","201",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,,,,,,,P,,,,,,,,,,,,,,P,,M,,163.8696,52433,
06/03/0200/00,"6","3","200",0,A,1,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,P,,N,,125.2020,52432,
06/03/0202/00,"6","3","202",0,A,1,,,,,,,,,,,,,,,,,,,,,P,,,,,,,P,,,,,,,,,,,,,,P,,N,,126.2357,52434,
06/03/0199/00,"6","3","199",0,A,1,P,,,,,,,,,,,P,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,P,,N,,374.2728,52431,
06/03/0203/00,"6","3","203",0,A,1,C,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,P,,M,,712.8506,52435,
06/03/0192/00,"6","3","192",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,,,W,,177.0387,52422,
05/04/2056/00,"5","4","2056",0,A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,C,,N,,401.3443,43363,
05/04/0892/00,"5","4","892",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,,,,P,,,,,,,,N,,447.2414,41938,
05/04/0893/00,"5","4","893",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,P,,M,,406.6860,41939,
05/04/0167/00,"5","4","167",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,P,,,,,,P,,N,,350.9651,40978,
05/04/2055/00,"5","4","2055",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,C,,,,,P,,,,,,,,,,,,,,C,,N,,252.7667,43362,
05/04/0894/00,"5","4","894",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,P,,N,,162.3179,41940,
05/04/0894/00,"5","4","894",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,P,,N,,504.2375,41941,
05/04/0895/00,"5","4","895",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,P,,M,,693.2606,41942,
05/04/0166/00,"5","4","166",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,,,N,,247.7809,40977,
05/04/0164/00,"5","4","164",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,,,N,,214.9913,40975,
05/04/0163/00,"5","4","163",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,C,,,,,,,,P,,,,,,,,N,,288.0468,40974,
05/04/0162/00,"5","4","162",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,,,N,,336.0360,40973,
05/04/0897/00,"5","4","897",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,P,,M,,1102.0911,41944,
05/04/0896/00,"5","4","896",0,A,1,,,,,,,P,,,,,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,P,,M,,270.8221,41943,
05/04/0161/00,"5","4","161",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,,,N,,545.2641,40972,
05/04/0901/00,"5","4","901",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,C,,N,,260.3804,41948,
05/04/0160/00,"5","4","160",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,,,N,,481.6145,40971,
05/04/0902/00,"5","4","902",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,,,,,,,,,P,,,,,,P,,N,,373.8409,41949,
05/04/0900/00,"5","4","900",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,P,,N,,310.4862,41947,
05/04/0898/00,"5","4","898",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,C,,M,,399.5312,41945,
05/04/0899/00,"5","4","899",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,P,,M,,334.1355,41946,
05/04/0903/00,"5","4","903",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,P,,N,,190.7189,41950,
05/04/0159/00,"5","4","159",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,,,N,,518.9506,40970,
05/04/0904/00,"5","4","904",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,P,,N,,226.8564,41951,
05/04/0905/00,"5","4","905",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,P,,N,,473.6162,41952,
05/04/0158/00,"5","4","158",0,A,1,P,,,,,,,,,,,C,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,,,N,,196.8057,40969,
05/04/0157/00,"5","4","157",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,P,,N,,153.2629,40968,
05/04/0906/00,"5","4","906",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,C,,,,,P,,,,,,,,,,,,,,P,,N,,460.1670,41953,
05/04/0156/00,"5","4","156",0,A,1,P,,,,,,,,,,,C,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,,,N,,227.4959,40967,
05/04/0155/00,"5","4","155",0,A,1,P,,,,,,,,,,,C,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,P,,N,,356.5714,40966,
05/04/0907/00,"5","4","907",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,C,,N,,432.4781,41954,
05/04/0154/00,"5","4","154",0,A,1,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,C,,,,,,,,P,,,,,,P,,N,,289.7274,40965,
05/04/0153/00,"5","4","153",0,A,1,P,,,,,,,,,,,C,,,,,,,,,,,P,,,,,P,,,,,,,,P,,,,,,P,,N,,249.5924,40964,
05/04/0908/00,"5","4","908",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,C,,,,,P,,,,,,,,,,,,,,P,,M,,657.7521,41955,
05/04/0173/00,"5","4","173",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,C,,,,,,,,,,,,,C,,,,,,P,,,C,1078.3627,40984,
05/04/2048/00,"5","4","2048",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,P,,N,C,550.6125,43355,
05/04/0022/00,"5","4","22",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,P,198.2130,40792,
05/04/0025/00,"5","4","25",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,P,247.6323,40796,
05/04/0023/00,"5","4","23",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,P,1765.8108,40793,
05/04/0025/00,"5","4","25",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,P,273.6263,40797,
05/04/0025/00,"5","4","25",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,P,207.8040,40795,
05/04/0024/00,"5","4","24",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,P,243.8414,40794,
05/04/2049/00,"5","4","2049",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,C,,N,P,1549.7902,43356,
05/04/0171/00,"5","4","171",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,C,,,,,,,,,,,,,P,,,,,,P,,,P,561.3381,40982,
05/04/0170/00,"5","4","170",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,,,,,,,,,P,,,,,,P,,,P,410.2992,40981,
05/04/0169/00,"5","4","169",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,C,,,,,,,,P,,,,,,P,,,,228.0140,40980,
05/04/0165/00,"5","4","165",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,P,891.8397,40976,
05/04/0178/00,"5","4","178",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,P,352.5746,40989,
05/04/2045/00,"5","4","2045",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,N,P,152.4573,43352,
05/04/0017/00,"5","4","17",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,N,,200.0671,40781,
05/04/2046/00,"5","4","2046",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,N,P,503.2622,43353,
05/04/0177/00,"5","4","177",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,C,254.6802,40988,
05/04/0018/00,"5","4","18",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,,,,,,,,,P,,,,,,C,,N,,440.7687,40782,
05/04/0176/00,"5","4","176",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,C,204.6740,40987,
05/04/0175/00,"5","4","175",0,A,1,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,N,C,277.4440,40986,
05/04/2047/00,"5","4","2047",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,C,618.1810,43354,
05/04/0174/00,"5","4","174",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,C,633.4464,40985,
05/04/0021/00,"5","4","21",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,282.3820,40791,
05/04/0006/00,"5","4","6",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,,,,,,P,,,,,,,,P,,,,,,P,,N,,447.6630,40768,
05/04/0005/00,"5","4","5",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,637.2023,40767,
05/04/0007/00,"5","4","7",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,P,,,,,,,,P,,,,,,P,,N,,216.6127,40769,
05/04/0008/00,"5","4","8",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,,,,,,P,,,,,,,,P,,,,,,P,,N,P,189.7533,40770,
05/04/0004/00,"5","4","4",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,C,,N,,28.3704,40766,
05/04/0004/00,"5","4","4",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,C,,N,,77.6611,40765,
05/04/0004/00,"5","4","4",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,C,,N,,110.1717,40764,
05/04/0003/00,"5","4","3",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,N,,86.1192,40763,
05/04/0002/00,"5","4","2",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,C,,N,P,38.8330,40762,
05/04/0002/00,"5","4","2",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,C,,N,P,222.2963,40760,
05/04/0002/00,"5","4","2",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,C,,N,P,216.6871,40761,
05/04/2034/00,"5","4","2034",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,P,,,,,,,,,,,,,P,,,,,,C,,N,P,444.9785,43340,
05/04/0001/00,"5","4","1",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,C,196.0400,40759,
05/04/2035/00,"5","4","2035",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,N,P,131.2599,43342,
05/04/2036/00,"5","4","2036",0,A,1,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,C,,N,P,236.5509,43343,
05/04/2035/00,"5","4","2035",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,N,P,123.2133,43341,
05/04/0179/00,"5","4","179",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,P,273.3884,40991,
05/04/2037/00,"5","4","2037",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,C,,N,,212.7298,43344,
05/04/2033/00,"5","4","2033",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,C,,N,,178.7683,43339,
05/04/0179/00,"5","4","179",0,A,1,P,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,P,214.8803,40990,
05/04/0180/00,"5","4","180",0,A,1,P,,,,,,,,,,,C,,,,,,,,,,,,,,,,P,,,,,,,,P,,,,,,C,,N,,178.7783,40992,
05/04/2039/00,"5","4","2039",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,P,,N,,379.0510,43346,
05/04/2030/00,"5","4","2030",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,C,,N,,275.3965,43336,
05/04/2038/00,"5","4","2038",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,C,,N,,159.7208,43345,
05/04/2043/00,"5","4","2043",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,N,,181.0094,43350,
05/04/2044/00,"5","4","2044",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,N,,180.4812,43351,
05/04/2029/00,"5","4","2029",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,C,,N,,63.0187,43335,
05/04/2040/00,"5","4","2040",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,N,P,130.2332,43347,
05/04/2029/00,"5","4","2029",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,C,,N,,29.8258,43334,
05/04/2029/00,"5","4","2029",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,C,,N,,228.8597,43333,
05/04/2029/00,"5","4","2029",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,C,,N,,430.1347,43332,
05/04/2041/00,"5","4","2041",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,N,,276.7256,43348,
05/04/2029/00,"5","4","2029",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,C,,N,,87.4104,43329,
05/04/2029/00,"5","4","2029",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,C,,N,,58.5569,43330,
05/04/2042/00,"5","4","2042",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,C,,N,P,639.0265,43349,
05/04/2029/00,"5","4","2029",0,A,1,C,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,C,,N,,37.6993,43331,
05/04/2028/00,"5","4","2028",0,A,1,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,C,,N,P,664.5069,43327,
05/04/2025/00,"5","4","2025",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,P,,,,,P,,,,,,,,P,,,,,,C,,N,,327.2560,43316,
05/04/2025/00,"5","4","2025",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,P,,,,,P,,,,,,,,P,,,,,,C,,N,,122.9575,43318,
05/04/2025/00,"5","4","2025",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,P,,,,,P,,,,,,,,P,,,,,,C,,N,,394.4857,43317,
05/04/2025/00,"5","4","2025",0,A,1,C,,,,,,,,,,,C,,,,,,,,,,,P,,,,,P,,,,,,,,P,,,,,,C,,N,,294.4805,43313,
